"latitude"	"longitude"	"width"	"height"	"size"	"quality"	"good"
39	-96	448	604	38	0.0001404328	0
26	-80	538	720	37	9.55183808343659E-005	0
25	122	453	604	60	0.0002192886	1
15	19	604	453	100	0.000365481	1
-10	-76	540	720	182	0.000468107	1
40	-8	604	453	5	1.82740523076473E-005	0
-35	-59	720	412	51	0.0001719256	1
34	-118	604	453	8	2.92384836922357E-005	0
43	13	604	453	2	7.30962092305893E-006	0
54	-2	453	604	21	0.000076751	1
38	-97	720	540	126	0.0003240741	0
39	-77	604	519	6	1.91402212609578E-005	0
40	-77	563	720	36	8.8809946714032E-005	0
-23	-58	528	720	74	0.0001946549	0
40	-77	720	540	20	5.1440329218107E-005	0
54	-2	720	540	10	2.57201646090535E-005	1
40	-4	604	402	59	0.0002429903	0
24	121	604	453	25	9.13702615382366E-005	1
31	36	720	636	13	2.83892382948987E-005	0
42	19	604	453	60	0.0002192886	1
51	9	528	720	163	0.0004287668	0
38	-97	720	406	200	0.0006841817	1
40	-105	604	401	18	7.43175174646166E-005	0
42	-92	720	720	16	3.08641975308642E-005	0
43	-89	720	540	45	0.0001157407	0
1	38	720	479	6	1.73973556019485E-005	1
30	-98	604	453	13	4.7512535999883E-005	0
34	-118	604	453	8	2.92384836922357E-005	0
38	-85	604	453	1	3.65481046152947E-006	1
56	10	600	451	36	0.0001330377	1
30	-87	720	540	46	0.0001183128	1
28	-82	600	449	61	0.0002264291	0
-29	24	480	720	6	1.73611111111111E-005	0
10	-84	484	604	32	0.0001094631	0
34	-82	604	453	143	0.0005226379	0
33	-116	720	479	36	0.0001043841	1
40	-83	720	405	39	0.0001337449	0
38	-97	604	453	15	5.4822156922942E-005	0
38	-122	604	453	2	7.30962092305893E-006	0
43	13	720	481	9	2.5987525987526E-005	0
21	-106	453	604	4	1.46192418461179E-005	0
28	84	720	710	42	8.21596244131455E-005	0
48	3	604	453	15	5.4822156922942E-005	0
46	2	604	403	6	2.46495653459977E-005	0
-28	-52	604	453	41	0.0001498472	1
38	-97	720	540	42	0.0001080247	0
-25	-58	604	453	59	0.0002156338	0
21	-158	604	401	6	2.47725058215389E-005	0
34	-120	604	453	13	4.7512535999883E-005	0
47	-122	453	604	41	0.0001498472	0
46	-79	604	453	47	0.0001717761	1
37	-122	453	604	17	6.21317778460009E-005	0
48	16	720	540	25	6.43004115226337E-005	0
31	-98	540	720	52	0.0001337449	0
40	-75	604	453	13	4.7512535999883E-005	0
14	-89	720	557	31	0.000077299	1
8	38	720	537	100	0.0002586385	0
12	-62	604	453	24	8.77154510767072E-005	1
15	19	540	720	33	8.48765432098765E-005	0
41	-71	604	453	25	9.13702615382366E-005	1
46	2	604	453	21	0.000076751	0
49	2	604	453	200	0.0007309621	1
-21	56	604	453	12	4.38577255383536E-005	0
13	78	604	453	3	1.09644313845884E-005	0
-34	-64	540	720	24	6.17283950617284E-005	0
32	-8	404	604	34	0.0001393351	1
28	-83	604	404	57	0.0002335912	0
40	-8	360	270	69	0.0007098765	1
21	-87	604	453	54	0.0001973598	0
47	20	448	336	28	0.0001860119	0
18	-70	720	540	40	0.0001028807	0
17	-90	720	540	3	0.000007716	0
29	-98	720	540	97	0.0002494856	0
37	-122	604	453	6	2.19288627691768E-005	0
39	-1	604	453	8	2.92384836922357E-005	0
30	-90	720	555	55	0.0001376376	0
23	-102	488	604	26	8.82097492128976E-005	0
46	2	604	453	36	0.0001315732	0
15	100	604	453	59	0.0002156338	1
38	-123	604	453	47	0.0001717761	0
-6	35	604	402	18	7.41326480181872E-005	1
-20	-67	604	453	28	0.0001023347	1
15	19	604	453	48	0.0001754309	0
34	-119	720	482	15	4.3222683264177E-005	0
53	-8	604	453	144	0.0005262927	1
-10	-55	604	401	9	3.71587587323083E-005	0
23	113	604	453	6	2.19288627691768E-005	0
56	13	720	480	35	0.0001012731	1
36	-120	720	537	180	0.0004655493	0
33	44	604	453	4	1.46192418461179E-005	0
37	-122	604	453	14	5.11673464614125E-005	0
31	-92	637	478	2	6.56844649671906E-006	0
43	25	604	453	36	0.0001315732	0
40	-4	439	604	25	9.42841195371781E-005	0
36	-120	576	432	20	8.03755144032922E-005	0
30	-98	720	540	128	0.0003292181	0
15	100	486	648	35	0.0001111365	0
-17	-65	720	538	19	0.00004905	1
54	-2	540	720	58	0.000149177	0
20	77	618	720	15	3.37108953613808E-005	1
14	101	403	604	41	0.0001684387	0
54	-2	720	540	41	0.0001054527	0
36	-115	720	540	8	2.05761316872428E-005	0
28	-82	604	400	21	8.69205298013245E-005	1
41	-75	540	720	38	9.77366255144033E-005	0
1	104	720	540	28	7.20164609053498E-005	0
-41	174	604	403	60	0.0002464957	1
33	-97	604	401	14	5.78025135835907E-005	0
49	-123	720	540	24	6.17283950617284E-005	0
-10	-55	453	604	60	0.0002192886	0
-29	24	604	403	53	0.0002177378	0
15	19	604	453	25	9.13702615382366E-005	0
36	-84	720	540	8	2.05761316872428E-005	0
35	-81	720	463	5	1.49988000959923E-005	0
53	6	604	453	47	0.0001717761	1
17	-89	604	449	6	2.21242201212407E-005	0
33	-117	604	419	23	9.08817904502995E-005	1
29	-81	640	480	3	9.765625E-006	0
53	6	604	453	44	0.0001608117	1
15	-87	604	453	76	0.0002777656	0
27	30	604	453	14	5.11673464614125E-005	0
37	-80	720	540	179	0.0004603909	0
38	-81	537	720	100	0.0002586385	0
18	-67	340	604	60	0.0002921698	1
31	36	604	452	173	0.0006336811	0
38	-122	595	720	3	7.00280112044818E-006	0
37	-122	720	480	27	0.000078125	0
38	-122	350	424	10	6.73854447439353E-005	0
22	114	720	540	99	0.0002546296	0
31	-110	360	270	57	0.0005864198	0
41	-76	604	453	57	0.0002083242	0
42	-73	604	453	39	0.0001425376	0
44	-70	720	540	10	2.57201646090535E-005	0
24	121	422	604	4	1.56931671950033E-005	0
42	-85	720	478	12	3.48675034867503E-005	0
54	-2	604	453	142	0.0005189831	1
46	2	720	480	40	0.0001157407	0
37	-122	539	604	28	8.60067085232648E-005	0
39	22	604	452	52	0.0001904706	0
41	-111	604	453	58	0.000211979	0
35	105	720	540	24	6.17283950617284E-005	1
48	-122	604	403	14	5.75156524739947E-005	0
17	-89	720	482	15	4.3222683264177E-005	1
46	0	604	403	35	0.0001437891	1
20	77	604	453	46	0.0001681213	0
46	-94	720	540	109	0.0002803498	0
62	10	720	540	5	1.28600823045267E-005	1
62	15	604	453	1	3.65481046152947E-006	0
38	-122	519	604	1	0.00000319	0
60	100	604	453	16	0.000058477	0
44	-85	604	453	2	7.30962092305893E-006	1
52	0	604	453	49	0.0001790857	1
27	-83	453	604	100	0.000365481	0
35	-106	604	590	43	0.0001206645	1
26	-80	720	514	3	8.10635538261997E-006	0
43	-85	453	604	54	0.0001973598	0
38	-123	604	406	99	0.0004037125	0
47	8	720	540	40	0.0001028807	1
60	100	640	480	34	0.0001106771	0
60	-95	528	400	44	0.0002083333	0
20	77	604	453	33	0.0001206087	0
37	-122	720	540	11	2.82921810699588E-005	0
20	77	604	453	5	1.82740523076473E-005	0
44	-69	403	720	34	0.0001171767	0
33	-97	542	720	34	8.71258712587126E-005	0
43	13	453	604	60	0.0002192886	1
47	-110	640	480	24	0.000078125	0
53	-8	600	400	32	0.0001333333	0
34	-84	402	604	44	0.0001812131	0
40	-112	720	405	95	0.0003257888	0
39	35	453	604	28	0.0001023347	0
35	38	540	720	49	0.0001260288	1
36	-122	604	453	9	3.28932941537652E-005	1
23	-102	500	375	16	8.53333333333333E-005	1
-2	-78	604	453	87	0.0003179685	1
-29	24	200	132	24	0.0009090909	0
21	-103	648	486	88	0.0002794289	0
28	84	480	720	40	0.0001157407	1
-21	56	604	453	34	0.0001242636	0
23	-102	537	720	59	0.0001525967	0
33	-117	398	603	11	4.58344791953132E-005	0
39	-120	453	604	17	6.21317778460009E-005	0
22	114	604	453	46	0.0001681213	0
37	-118	540	720	25	6.43004115226337E-005	0
46	2	640	480	48	0.00015625	1
38	-108	604	453	21	0.000076751	1
23	-102	720	478	14	4.06787540678754E-005	1
39	-120	720	538	36	9.29368029739777E-005	1
54	-2	720	540	96	0.0002469136	1
1	38	604	453	47	0.0001717761	1
13	122	720	540	8	2.05761316872428E-005	0
13	-60	720	540	66	0.0001697531	0
34	-119	604	452	14	5.12805485553537E-005	0
42	-71	720	540	6	1.54320987654321E-005	0
45	16	604	404	8	3.27847354271851E-005	1
35	105	451	604	14	5.1394252654146E-005	1
49	-122	453	604	57	0.0002083242	0
46	-123	538	720	58	0.0001497315	0
37	-122	720	540	69	0.0001774691	0
43	13	540	720	91	0.0002340535	1
23	-102	604	401	17	7.01887664943601E-005	0
45	9	453	604	21	0.000076751	1
23	-102	604	308	17	9.13821278059689E-005	0
49	32	604	453	43	0.0001571568	0
14	101	720	479	53	0.0001536766	1
36	-97	604	453	12	4.38577255383536E-005	0
15	100	720	540	106	0.0002726337	1
38	-97	604	453	42	0.000153502	0
19	-72	480	640	109	0.0003548177	0
22	114	604	453	16	0.000058477	0
31	36	604	453	19	6.94413987690598E-005	0
20	-155	720	480	40	0.0001157407	1
45	16	604	453	8	2.92384836922357E-005	1
43	-112	590	406	3	0.000012524	1
-18	175	640	384	198	0.0008056641	1
24	121	401	604	15	6.19312645538472E-005	0
31	36	604	453	47	0.0001717761	0
42	-87	604	453	7	2.55836732307063E-005	0
38	-122	720	480	4	1.15740740740741E-005	0
39	22	604	453	32	0.0001169539	1
20	-87	720	540	5	1.28600823045267E-005	1
38	24	720	540	13	3.34362139917695E-005	0
34	-120	403	604	57	0.0002341709	0
38	-123	648	486	32	0.0001016105	0
60	-95	720	540	23	5.9156378600823E-005	1
35	105	453	604	45	0.0001644665	0
13	101	479	720	41	0.0001188819	0
24	-76	448	336	15	9.96492346938775E-005	0
30	70	604	403	48	0.0001971965	0
34	-118	604	453	7	2.55836732307063E-005	0
-34	-64	604	453	50	0.0001827405	1
28	-83	453	604	60	0.0002192886	1
60	-95	604	453	51	0.0001863953	1
54	-2	388	600	12	5.15463917525773E-005	1
15	39	604	453	63	0.0002302531	0
45	-95	604	403	15	6.16239133649943E-005	0
40	-83	720	405	82	0.0002812071	0
34	-118	200	148	33	0.0011148649	0
46	-123	604	401	12	0.000049545	0
20	77	604	453	5	1.82740523076473E-005	1
46	-123	604	453	12	4.38577255383536E-005	1
40	-4	604	453	50	0.0001827405	0
60	-95	720	540	29	7.45884773662551E-005	0
36	-120	720	540	5	1.28600823045267E-005	0
49	2	604	453	46	0.0001681213	1
31	-92	720	540	103	0.0002649177	1
41	-86	604	451	3	1.10130541401742E-005	0
22	114	604	398	25	0.0001039968	0
42	12	604	402	12	4.94217653454581E-005	1
37	-122	402	603	6	2.4751862577659E-005	0
20	77	720	483	2	5.75109270761445E-006	0
40	-4	453	604	27	9.86798824612955E-005	0
21	-158	720	540	32	8.23045267489712E-005	1
23	-102	528	720	88	0.0002314815	0
17	-89	453	604	100	0.000365481	0
1	104	604	404	15	6.14713789259721E-005	0
38	-122	720	482	60	0.0001728907	1
38	-122	604	453	25	9.13702615382366E-005	0
26	-80	720	540	3	0.000007716	0
34	-83	604	604	4	1.09644313845884E-005	0
39	-77	540	720	18	4.62962962962963E-005	0
60	30	604	453	39	0.0001425376	0
37	-122	720	540	75	0.0001929012	0
41	-74	720	365	16	6.0882800608828E-005	0
34	-118	604	404	7	2.8686643498787E-005	0
44	11	604	414	55	0.0002199507	0
48	-122	453	604	5	1.82740523076473E-005	0
48	10	452	604	15	5.49434448807361E-005	1
-10	-55	720	480	91	0.0002633102	1
29	-81	720	405	30	0.0001028807	1
21	-158	720	540	30	7.71604938271605E-005	0
43	-71	604	453	16	0.000058477	0
17	-90	720	540	9	2.31481481481481E-005	0
31	-92	402	604	48	0.0001976871	0
18	-78	453	604	5	1.82740523076473E-005	1
40	-86	604	453	60	0.0002192886	0
-21	56	480	720	101	0.0002922454	0
40	-4	604	453	50	0.0001827405	0
53	13	540	720	69	0.0001774691	1
49	2	453	604	60	0.0002192886	1
13	-70	453	604	29	0.0001059895	1
37	-122	604	404	164	0.0006720871	0
18	-92	538	720	13	3.35605121850475E-005	1
10	-84	720	540	12	3.08641975308642E-005	1
10	-84	720	540	12	3.08641975308642E-005	1
-5	120	720	540	38	9.77366255144033E-005	0
-27	133	604	456	7	2.54153595910306E-005	0
62	15	604	453	17	6.21317778460009E-005	0
38	-122	604	453	9	3.28932941537652E-005	0
65	-18	720	540	34	8.74485596707819E-005	1
36	-115	604	453	55	0.0002010146	0
27	30	604	453	32	0.0001169539	1
43	-74	480	720	24	6.94444444444444E-005	0
35	-86	453	604	38	0.0001388828	0
36	-83	604	453	32	0.0001169539	1
37	-122	403	604	20	8.21652178199924E-005	0
52	5	604	453	29	0.0001059895	0
41	-90	720	480	43	0.0001244213	0
38	-122	720	537	16	4.13821642871922E-005	1
23	-102	720	478	20	5.81125058112506E-005	0
-21	56	720	540	100	0.0002572016	0
42	-71	720	405	36	0.0001234568	1
46	2	604	453	28	0.0001023347	0
31	36	604	453	4	1.46192418461179E-005	0
30	-98	500	375	27	0.000144	0
18	-78	540	720	73	0.0001877572	1
44	-124	604	453	15	5.4822156922942E-005	1
49	-123	720	539	18	4.63821892393321E-005	1
30	-98	604	403	12	4.92991306919955E-005	0
-5	120	720	537	57	0.000147424	1
39	-77	604	453	5	1.82740523076473E-005	0
24	90	540	720	72	0.0001851852	1
26	-80	720	540	20	5.1440329218107E-005	0
23	-102	604	453	10	3.65481046152946E-005	0
41	-71	540	720	52	0.0001337449	1
42	-75	720	480	21	6.07638888888889E-005	0
38	-122	720	480	3	8.68055555555556E-006	0
37	-122	604	453	2	7.30962092305893E-006	0
38	-123	604	453	5	1.82740523076473E-005	0
20	77	720	482	8	2.30520977408944E-005	0
56	13	461	604	36	0.0001292899	1
56	10	537	720	100	0.0002586385	0
-21	56	604	453	33	0.0001206087	0
36	-112	604	453	32	0.0001169539	1
-10	-55	604	402	12	4.94217653454581E-005	1
37	-122	720	540	4	1.02880658436214E-005	0
52	0	604	453	16	0.000058477	0
43	-83	604	404	58	0.0002376893	0
36	138	604	404	26	0.0001065504	0
36	-121	720	540	142	0.0003652263	1
36	-120	604	452	13	4.76176522299713E-005	0
39	-82	604	453	38	0.0001388828	0
29	-81	604	453	45	0.0001644665	0
20	77	720	480	143	0.0004137731	0
36	-84	720	542	18	4.61254612546125E-005	0
59	25	420	358	8	5.32056397978186E-005	0
37	-122	604	453	8	2.92384836922357E-005	0
35	105	604	453	25	9.13702615382366E-005	1
46	-122	604	453	21	0.000076751	0
35	136	604	453	37	0.000135228	0
45	-116	463	720	20	5.99952003839693E-005	0
40	-85	604	453	45	0.0001644665	0
36	-106	336	248	23	0.0002760177	0
31	36	720	540	176	0.0004526749	1
36	-120	720	720	19	3.66512345679012E-005	1
38	-123	604	403	38	0.0001561139	0
10	-84	604	452	60	0.0002197738	1
15	100	604	453	7	2.55836732307063E-005	1
26	-80	604	453	55	0.0002010146	0
-6	-48	720	540	20	5.1440329218107E-005	1
36	-87	453	604	60	0.0002192886	0
40	-105	604	452	6	2.19773779522944E-005	0
43	13	604	453	62	0.0002265982	1
28	-82	604	453	6	2.19288627691768E-005	0
42	-75	540	720	10	2.57201646090535E-005	0
16	-90	640	480	114	0.0003710938	1
43	-72	430	720	41	0.0001324289	1
37	-122	401	604	42	0.0001734075	0
34	-81	604	453	184	0.0006724851	0
13	145	604	453	6	2.19288627691768E-005	0
-21	56	604	401	59	0.0002435963	0
40	-4	720	540	158	0.0004063786	1
42	12	604	453	141	0.0005153283	0
45	-122	604	453	60	0.0002192886	0
30	-90	604	402	85	0.0003500708	0
39	-77	604	453	113	0.0004129936	0
34	-83	405	720	18	6.17283950617284E-005	0
33	-97	720	540	3	0.000007716	0
42	-88	604	453	38	0.0001388828	0
33	-112	453	604	14	5.11673464614125E-005	0
43	13	720	683	19	3.86367333658695E-005	0
39	-107	604	453	60	0.0002192886	1
38	-122	606	720	18	4.12541254125413E-005	1
49	2	600	450	60	0.0002222222	1
34	-120	453	604	28	0.0001023347	0
34	-107	720	405	16	5.48696844993141E-005	1
38	-122	556	720	1	0.000002498	0
46	7	604	452	95	0.0003479752	0
38	-97	604	453	126	0.0004605061	1
22	114	500	375	13	6.93333333333333E-005	0
10	106	403	604	20	8.21652178199924E-005	0
39	35	604	403	103	0.0004231509	1
54	-2	604	453	17	6.21317778460009E-005	0
-21	56	604	340	10	0.000048695	0
46	2	453	604	27	9.86798824612955E-005	1
54	-2	453	604	60	0.0002192886	0
33	-117	604	453	49	0.0001790857	0
38	-97	453	604	100	0.000365481	0
29	-81	604	408	10	4.0579145565511E-005	0
34	-84	604	453	29	0.0001059895	0
48	13	720	540	66	0.0001697531	0
42	-71	405	604	12	4.9055678194751E-005	0
35	105	537	720	115	0.0002974343	0
-27	133	720	425	14	4.57516339869281E-005	0
38	-122	604	400	13	5.38079470198676E-005	0
39	35	604	404	11	0.000045079	0
31	36	402	604	26	0.0001070805	1
-21	56	720	479	126	0.0003653445	0
-29	24	604	452	17	6.22692375315009E-005	0
42	-93	640	480	3	9.765625E-006	0
41	-101	604	452	7	2.56402742776768E-005	0
34	-84	576	720	7	1.68788580246914E-005	0
54	-2	453	604	87	0.0003179685	0
37	-122	720	478	11	3.19618781961878E-005	1
40	-4	537	720	100	0.0002586385	0
44	7	453	604	50	0.0001827405	1
32	-83	604	453	56	0.0002046694	0
15	19	720	537	86	0.0002224291	0
46	2	720	540	8	2.05761316872428E-005	0
20	77	720	430	100	0.0003229974	0
48	-122	453	604	79	0.00028873	0
45	-93	200	237	6	0.0001265823	0
38	-120	453	604	11	4.02029150768241E-005	0
-20	58	604	453	51	0.0001863953	1
35	105	604	453	41	0.0001498472	0
24	121	720	540	9	2.31481481481481E-005	0
42	12	720	537	146	0.0003776122	1
34	-119	604	453	6	2.19288627691768E-005	0
20	77	604	453	59	0.0002156338	0
44	-114	604	453	65	0.0002375627	1
36	138	604	340	3	1.4608492403584E-005	0
42	44	604	453	31	0.0001132991	0
27	-80	720	540	5	1.28600823045267E-005	0
35	105	604	404	101	0.0004139073	0
38	127	720	540	139	0.0003575103	1
44	-69	604	453	7	2.55836732307063E-005	0
39	-77	720	540	5	1.28600823045267E-005	0
46	2	604	453	39	0.0001425376	0
36	138	604	453	133	0.0004860898	0
38	-121	403	604	4	0.000016433	0
36	-79	604	453	1	3.65481046152947E-006	0
54	-2	350	350	1	8.16326530612245E-006	0
32	35	720	600	6	1.38888888888889E-005	0
54	-2	720	432	169	0.0005433385	1
-14	-76	604	331	33	0.0001650627	1
18	-67	720	540	28	7.20164609053498E-005	1
8	-2	604	453	19	6.94413987690598E-005	0
39	-105	604	350	13	6.14947965941343E-005	0
44	-71	604	402	4	1.64739217818194E-005	0
35	105	604	453	25	9.13702615382366E-005	0
30	-95	604	452	189	0.0006922874	0
34	36	479	720	18	5.21920668058455E-005	1
22	114	604	604	39	0.0001069032	1
41	-74	720	540	8	2.05761316872428E-005	0
37	-122	540	720	31	7.97325102880658E-005	0
37	-5	604	405	11	4.49677050118551E-005	0
39	-105	604	453	4	1.46192418461179E-005	1
54	-2	453	604	20	7.30962092305893E-005	0
38	-122	604	453	32	0.0001169539	0
51	4	720	540	59	0.000151749	1
35	105	720	540	22	5.65843621399177E-005	1
46	-123	500	375	6	0.000032	1
46	2	604	403	28	0.0001150313	1
51	9	604	453	27	9.86798824612955E-005	0
31	-92	453	604	2	7.30962092305893E-006	0
44	-85	216	162	6	0.0001714678	0
9	39	720	540	10	2.57201646090535E-005	0
16	106	453	604	20	7.30962092305893E-005	0
45	-116	540	720	13	3.34362139917695E-005	1
26	128	540	720	37	9.51646090534979E-005	1
36	-76	604	453	19	6.94413987690598E-005	0
37	-122	604	403	17	6.98404351469936E-005	1
15	100	604	453	156	0.0005701504	1
54	-2	720	540	64	0.0001646091	0
-18	35	604	453	18	6.57865883075304E-005	0
27	30	604	453	60	0.0002192886	0
38	-122	604	402	1	4.11848044545484E-006	0
41	-77	720	577	8	1.92566917003659E-005	1
45	14	453	604	28	0.0001023347	1
38	-78	453	604	32	0.0001169539	0
20	77	720	540	6	1.54320987654321E-005	0
38	-122	640	480	16	5.20833333333333E-005	0
42	-93	640	480	100	0.0003255208	0
-21	56	604	452	41	0.0001501787	0
42	12	480	720	42	0.0001215278	1
35	-92	720	540	33	8.48765432098765E-005	0
47	-110	480	720	28	8.10185185185185E-005	0
23	-102	720	540	11	2.82921810699588E-005	0
54	-2	604	453	8	2.92384836922357E-005	0
47	13	604	453	60	0.0002192886	1
34	9	720	479	15	4.34933890048713E-005	1
24	-76	720	540	52	0.0001337449	0
-41	174	416	602	14	5.59033989266547E-005	0
-26	28	720	540	100	0.0002572016	0
44	21	604	453	5	1.82740523076473E-005	0
23	-102	240	320	12	0.00015625	0
-21	56	604	339	59	0.0002881478	0
54	-2	537	720	55	0.0001422512	0
30	-86	604	453	5	1.82740523076473E-005	0
34	-119	720	540	11	2.82921810699588E-005	0
39	-77	604	453	34	0.0001242636	0
50	14	453	604	192	0.0007017236	1
38	-97	200	200	111	0.002775	0
36	138	640	480	83	0.0002701823	0
46	105	720	540	5	1.28600823045267E-005	0
36	-120	453	604	57	0.0002083242	0
36	-80	720	540	59	0.000151749	0
41	-82	604	453	34	0.0001242636	0
39	-121	604	453	8	2.92384836922357E-005	0
39	-97	604	453	119	0.0004349224	0
23	-102	604	577	108	0.0003098925	0
42	-73	402	604	17	7.00141675727324E-005	0
-27	133	537	720	44	0.000113801	1
34	-118	720	480	27	0.000078125	0
17	-90	720	540	7	1.80041152263374E-005	0
17	-90	720	540	7	1.80041152263374E-005	0
23	-102	720	540	1	0.000002572	0
20	77	604	404	10	4.09809192839814E-005	0
60	-95	453	604	59	0.0002156338	0
47	-110	453	604	55	0.0002010146	0
10	8	604	453	19	6.94413987690598E-005	0
41	-4	453	604	45	0.0001644665	1
47	-110	720	540	7	1.80041152263374E-005	0
41	15	604	453	14	5.11673464614125E-005	0
-5	120	604	453	61	0.0002229434	1
42	-71	604	453	3	1.09644313845884E-005	0
15	100	528	720	37	9.73274410774411E-005	1
45	16	604	453	59	0.0002156338	0
35	-84	720	480	28	8.10185185185185E-005	0
17	-89	604	452	60	0.0002197738	0
31	-92	469	720	35	0.0001036484	0
-21	56	720	540	1	0.000002572	0
-21	56	720	540	1	0.000002572	0
40	-105	720	540	7	1.80041152263374E-005	0
38	-123	604	406	57	0.0002324405	0
31	36	604	453	9	3.28932941537652E-005	0
31	36	720	540	70	0.0001800412	0
43	-78	604	453	8	2.92384836922357E-005	1
40	-4	540	720	63	0.000162037	0
-29	24	480	720	27	0.000078125	0
34	-116	590	720	5	1.17702448210923E-005	0
41	-111	401	604	23	9.4961272315899E-005	0
-21	56	600	400	18	0.000075	0
44	7	720	540	55	0.0001414609	1
38	-122	604	402	10	4.11848044545484E-005	0
40	-8	453	604	37	0.000135228	0
22	114	720	540	60	0.000154321	1
15	100	574	574	47	0.0001426508	0
35	105	604	453	25	9.13702615382366E-005	1
18	105	720	540	6	1.54320987654321E-005	1
31	-92	604	453	56	0.0002046694	1
13	105	720	481	27	7.7962577962578E-005	1
35	-90	242	269	420	0.0064518111	1
31	36	403	604	69	0.00028347	0
30	-95	453	604	13	4.7512535999883E-005	0
53	6	402	604	17	7.00141675727324E-005	1
43	13	604	453	24	8.77154510767072E-005	1
13	-85	720	540	110	0.0002829218	1
39	-77	540	720	36	9.25925925925926E-005	0
42	-123	604	406	9	3.67011385508759E-005	0
39	-77	604	453	15	5.4822156922942E-005	0
37	-122	604	453	13	4.7512535999883E-005	0
-34	18	720	540	15	3.85802469135802E-005	0
1	104	604	402	8	3.29478435636388E-005	1
44	-103	604	400	14	0.000057947	0
44	-90	604	424	27	0.0001054292	0
35	-120	403	604	45	0.0001848717	0
49	2	453	604	10	3.65481046152946E-005	1
40	-4	453	604	59	0.0002156338	0
35	-90	604	452	60	0.0002197738	0
37	-122	453	604	7	2.55836732307063E-005	0
41	-74	453	604	11	4.02029150768241E-005	1
42	12	604	401	54	0.0002229526	1
20	77	270	360	38	0.0003909465	0
36	-76	604	453	71	0.0002594915	0
35	105	720	537	14	3.62093937512932E-005	0
-21	56	604	402	1	4.11848044545484E-006	0
43	-79	540	720	35	9.00205761316872E-005	1
50	6	604	453	56	0.0002046694	0
28	84	720	540	158	0.0004063786	0
48	-117	720	478	12	3.48675034867503E-005	0
35	105	720	537	91	0.0002353611	1
54	-2	604	453	59	0.0002156338	0
